date,futures_price,futures_return,commodity,usd_index,interest_rate,vix,enso_oni,disaster_event_count,disaster_storm_count,disaster_fire_count,disaster_flood_count,temperature_anomaly,precipitation_anomaly,drought_index,extreme_heat_events
2010-02-28,951.0,0.0396834910912407,soybean,93.88668000000001,0.11,22.54,1.22,273.0,0.0,0.0,0.0,,,,
2010-03-31,941.0,-0.010570922960011053,soybean,93.14987826086957,0.15,17.767391304347825,0.84,307.0,0.0,0.0,48.0,,,,
2010-04-30,989.5,0.050256625457240744,soybean,92.63908636363637,0.16,17.424285714285716,0.35,232.0,0.0,0.0,95.0,,,,
2010-05-31,937.75,-0.053716376080623185,soybean,95.53063999999999,0.16,31.9295,-0.17,230.0,0.0,1.0,37.0,,,,
2010-06-30,948.5,0.011398400413072274,soybean,96.06062727272727,0.12,29.916363636363634,-0.66,44.0,0.0,4.0,5.0,,,,
2010-07-31,1052.5,0.10404177618146715,soybean,94.45469047619048,0.16,25.565238095238094,-1.05,176.0,0.0,5.0,3.0,,,,
2010-08-31,1008.0,-0.043200116925222076,soybean,93.68223181818183,0.16,24.74590909090909,-1.35,116.0,0.0,3.0,0.0,,,,
2010-09-30,1106.75,0.09345962298093635,soybean,92.76259523809524,0.15,22.517619047619046,-1.56,77.0,0.0,5.0,7.0,,,,
2010-10-31,1226.0,0.10232904488390648,soybean,90.22912,0.13,20.37333333333333,-1.64,85.0,0.0,0.0,0.0,,,,
2010-11-30,1243.0,0.013770975014554487,soybean,90.509535,0.14,20.095714285714287,-1.64,9.0,0.0,0.0,0.0,,,,
2010-12-31,1393.75,0.11447014369771757,soybean,91.18347142857144,0.14,17.56954545454545,-1.54,4.0,0.0,0.0,0.0,,,,
2011-01-31,1413.0,0.013717147476098646,soybean,90.11122,0.15,17.3155,-1.31,10.0,0.0,0.0,10.0,,,,
2011-02-28,1357.25,-0.040254509898967505,soybean,89.3966894736842,0.13,17.43,-1.04,235.0,0.0,6.0,3.0,,,,
2011-03-31,1410.25,0.038306399834524996,soybean,88.48722608695653,0.1,20.723478260869566,-0.8,192.0,0.0,12.0,0.0,,,,
2011-04-30,1392.75,-0.012486783719160677,soybean,86.92136666666667,0.06,16.244,-0.62,307.0,0.0,46.0,22.0,,,,
2011-05-31,1376.0,-0.012099470407635593,soybean,86.94640476190476,0.04,16.91142857142857,-0.46,494.0,0.0,8.0,186.0,,,,
2011-06-30,1306.25,-0.05202030278016778,soybean,86.94125454545454,0.04,19.153181818181817,-0.37,253.0,0.0,32.0,82.0,,,,
2011-07-31,1354.25,0.03608735882488734,soybean,86.31780499999999,0.04,19.2275,-0.43,247.0,0.0,128.0,2.0,,,,
2011-08-31,1449.0,0.06762586778267377,soybean,86.89824347826087,0.02,35.02913043478261,-0.58,522.0,0.0,15.0,69.0,,,,
2011-09-30,1179.0,-0.20620704178331106,soybean,89.72526666666667,0.01,36.53,-0.79,326.0,0.0,85.0,80.0,,,,
2011-10-31,1207.5,0.023885484989356165,soybean,90.60984499999999,0.02,32.829047619047614,-0.96,32.0,0.0,1.0,7.0,,,,
2011-11-30,1131.25,-0.06522889051259106,soybean,91.26488,0.01,31.94190476190476,-1.02,65.0,0.0,1.0,6.0,,,,
2011-12-31,1198.5,0.05774755886030292,soybean,92.20559047619047,0.01,25.047619047619047,-0.92,7.0,0.0,0.0,0.0,,,,
2012-01-31,1199.0,0.0004171011530749169,soybean,91.646265,0.03,20.228,-0.72,7.0,0.0,1.0,0.0,,,,
2012-02-29,1313.5,0.09120745409808073,soybean,89.9605,0.09,18.4205,-0.57,5.0,0.0,0.0,0.0,,,,
2012-03-31,1403.0,0.06591747097686618,soybean,90.51121363636364,0.08,16.167272727272728,-0.46,77.0,0.0,1.0,12.0,,,,
2012-04-30,1503.0,0.06885030965051353,soybean,90.81560952380953,0.08,17.823,-0.36,3.0,0.0,1.0,0.0,,,,
2012-05-31,1340.0,-0.11479349680801754,soybean,92.49278636363637,0.09,21.001818181818184,-0.17,17.0,0.0,3.0,0.0,,,,
2012-06-30,1512.75,0.12125957255747366,soybean,93.88086666666666,0.09,21.13095238095238,0.06,172.0,0.0,20.0,0.0,,,,
2012-07-31,1721.0,0.12897633070910874,soybean,93.40616666666668,0.1,17.565238095238094,0.3,177.0,0.0,5.0,0.0,,,,
2012-08-31,1764.5,0.024961846903785556,soybean,92.5282652173913,0.1,15.689565217391305,0.41,247.0,0.0,21.0,5.0,,,,
2012-09-30,1601.0,-0.09723893011861051,soybean,90.98020000000001,0.11,15.284736842105264,0.41,26.0,0.0,15.0,0.0,,,,
2012-10-31,1547.0,-0.03431086242364856,soybean,90.75663,0.1,16.276190476190475,0.31,464.0,0.0,2.0,0.0,,,,
2012-11-30,1438.75,-0.07254289053697338,soybean,91.47508,0.09,16.701904761904764,0.13,90.0,0.0,0.0,1.0,,,,
2012-12-31,1418.75,-0.013998478806379389,soybean,90.88039,0.07,17.307,-0.1,7.0,0.0,0.0,0.0,,,,
2013-01-31,1468.5,0.034465269408961774,soybean,90.82551428571429,0.07,13.505238095238095,-0.29,28.0,0.0,0.0,0.0,,,,
2013-02-28,1474.25,0.003907914241938926,soybean,91.55087368421053,0.1,14.072631578947368,-0.29,27.0,0.0,0.0,0.0,,,,
2013-03-31,1404.75,-0.04829003488830619,soybean,92.41318,0.09,13.0315,-0.21,30.0,0.0,0.0,0.0,,,,
2013-04-30,1467.75,0.043871264951987676,soybean,92.04782272727272,0.06,13.967272727272727,-0.19,66.0,0.0,0.0,6.0,,,,
2013-05-31,1510.0,0.028379034864674857,soybean,92.52896818181819,0.04,13.493636363636364,-0.27,125.0,0.0,2.0,84.0,,,,
2013-06-30,1564.5,0.035456633299967066,soybean,93.283615,0.05,17.2715,-0.34,51.0,0.0,9.0,25.0,,,,
2013-07-31,1374.0,-0.1298400903266428,soybean,93.87238636363637,0.04,13.974545454545455,-0.35,171.0,0.0,10.0,33.0,,,,
2013-08-31,1424.0,0.03574361918962676,soybean,93.71488636363637,0.04,14.21,-0.28,46.0,0.0,15.0,7.0,,,,
2013-09-30,1282.75,-0.10446360214984729,soybean,93.470565,0.02,14.692000000000002,-0.21,84.0,0.0,1.0,47.0,,,,
2013-10-31,1280.25,-0.0019508394794138795,soybean,92.49926818181818,0.05,15.407826086956522,-0.13,97.0,0.0,0.0,32.0,,,,
2013-11-30,1336.5,0.042998885236313455,soybean,93.37366842105263,0.07,12.924000000000001,-0.1,41.0,0.0,0.0,0.0,,,,
2013-12-31,1312.5,-0.018120541113194832,soybean,93.53402,0.07,14.192380952380953,-0.15,5.0,0.0,1.0,0.0,,,,
2014-01-31,1282.75,-0.022927504643704744,soybean,94.46474761904763,0.04,14.24095238095238,-0.28,40.0,0.0,1.0,1.0,,,,
2014-02-28,1414.25,0.09759314440119127,soybean,94.64558235294118,0.05,15.47,-0.32,144.0,0.0,0.0,0.0,,,,
2014-03-31,1464.0,0.034573060297991454,soybean,94.44082105263158,0.05,14.836666666666666,-0.14,77.0,0.0,0.0,0.0,,,,
2014-04-30,1530.75,0.04458539583680743,soybean,93.99555,0.03,14.19809523809524,0.15,91.0,0.0,0.0,15.0,,,,
2014-05-31,1493.25,-0.024802858745649026,soybean,93.67002857142857,0.03,12.475238095238096,0.31,34.0,0.0,4.0,0.0,,,,
2014-06-30,1400.5,-0.0641256369122516,soybean,93.82740476190477,0.04,11.541428571428572,0.23,14.0,0.0,1.0,7.0,,,,
2014-07-31,1224.5,-0.1342967183079411,soybean,93.6038590909091,0.03,12.296363636363635,0.1,137.0,0.0,13.0,80.0,,,,
2014-08-31,1089.5,-0.11681372200754758,soybean,94.58080952380952,0.03,13.491904761904761,0.11,73.0,0.0,16.0,10.0,,,,
2014-09-30,913.25,-0.176464488709283,soybean,96.12086666666667,0.02,13.466666666666667,0.28,22.0,0.0,5.0,3.0,,,,
2014-10-31,1046.5,0.13619687621066223,soybean,97.43960454545454,0.02,18.058695652173913,0.54,43.0,0.0,1.0,0.0,,,,
2014-11-30,1016.0,-0.02957791374762664,soybean,99.11468888888889,0.02,13.413157894736841,0.71,5.0,0.0,1.0,3.0,,,,
2014-12-31,1019.25,0.0031937135609352296,soybean,101.44413333333333,0.03,16.292272727272728,0.77,9.0,0.0,0.0,0.0,,,,
2015-01-31,961.0,-0.058847932729070074,soybean,103.76074000000001,0.03,19.1195,0.69,2.0,0.0,0.0,1.0,,,,
2015-02-28,1030.75,0.07006756261671665,soybean,105.16853888888889,0.02,15.90421052631579,0.61,10.0,0.0,0.0,0.0,,,,
2015-03-31,973.25,-0.05740098509644387,soybean,107.36473809523811,0.03,14.812727272727273,0.65,39.0,0.0,0.0,0.0,,,,
2015-04-30,978.5,0.0053798003455654,soybean,106.35228181818182,0.02,13.494761904761905,0.81,121.0,0.0,0.0,0.0,,,,
2015-05-31,934.0,-0.046544348607287844,soybean,105.40651499999998,0.02,13.3385,1.02,290.0,0.0,0.0,108.0,,,,
2015-06-30,1056.25,0.12300374044254081,soybean,106.17898636363635,0.02,14.339545454545457,1.25,62.0,0.0,4.0,0.0,,,,
2015-07-31,980.75,-0.07416259358172184,soybean,108.12356818181819,0.03,14.352727272727272,1.57,117.0,0.0,8.0,26.0,,,,
2015-08-31,897.5,-0.08870446472722815,soybean,109.97674761904761,0.07,19.42809523809524,1.91,162.0,0.0,39.0,0.0,,,,
2015-09-30,892.0,-0.006146987782424063,soybean,110.85125714285715,0.02,24.377142857142857,2.21,9.0,0.0,9.0,0.0,,,,
2015-10-31,883.75,-0.0092919153692268,soybean,109.90357142857142,0.02,16.789545454545454,2.47,101.0,0.0,11.0,36.0,,,,
2015-11-30,881.0,-0.0031165912746029534,soybean,111.6916105263158,0.12,16.21,2.64,24.0,0.0,2.0,0.0,,,,
2015-12-31,871.25,-0.011128663861446064,soybean,112.7857409090909,0.23,18.025454545454547,2.75,26.0,0.0,0.0,0.0,,,,
2016-01-31,882.25,0.012546500480645761,soybean,115.2343875,0.26,23.717894736842105,2.63,195.0,0.0,1.0,126.0,,,,
2016-02-29,853.0,-0.03371591506370031,soybean,114.281735,0.31,22.517,2.28,201.0,0.0,1.0,17.0,,,,
2016-03-31,910.75,0.06550888839699365,soybean,111.89339130434782,0.29,15.84909090909091,1.71,180.0,0.0,2.0,87.0,,,,
2016-04-30,1021.0,0.11426938227599237,soybean,110.01707619047619,0.23,14.300476190476191,1.05,30.0,0.0,3.0,27.0,,,,
2016-05-31,1078.5,0.05478864766454539,soybean,111.14051428571429,0.27,14.852857142857141,0.49,17.0,0.0,0.0,0.0,,,,
2016-06-30,1175.0,0.08569696074904876,soybean,111.55962727272727,0.27,17.774545454545457,0.0,73.0,0.0,9.0,64.0,,,,
2016-07-31,1032.5,-0.12928510174307206,soybean,112.47729,0.3,13.1585,-0.31,18.0,0.0,10.0,8.0,,,,
2016-08-31,960.0,-0.07280504037330537,soybean,111.43836956521739,0.3,12.399565217391304,-0.5,69.0,0.0,13.0,26.0,,,,
2016-09-30,954.0,-0.006269613013595077,soybean,112.31686190476191,0.29,14.21952380952381,-0.58,35.0,0.0,0.0,9.0,,,,
2016-10-31,1002.25,0.04933908007432919,soybean,113.474695,0.33,14.585238095238097,-0.64,333.0,0.0,5.0,29.0,,,,
2016-11-30,1032.25,0.029493413243583788,soybean,116.107515,0.45,15.236190476190476,-0.6,38.0,0.0,18.0,10.0,,,,
2016-12-31,996.5,-0.03524702511335054,soybean,117.90482857142858,0.51,12.472380952380954,-0.45,5.0,0.0,1.0,4.0,,,,
2017-01-31,1024.5,0.02771082802610536,soybean,117.78577894736841,0.51,11.6085,-0.19,36.0,0.0,0.0,0.0,,,,
2017-02-28,1025.0,0.0004879238935542318,soybean,116.12038947368421,0.52,11.530526315789475,-0.02,108.0,0.0,2.0,0.0,,,,
2017-03-31,946.0,-0.08020532252063095,soybean,115.65584782608695,0.74,11.89782608695652,0.18,46.0,0.0,16.0,22.0,,,,
2017-04-30,945.25,-0.0007931262808353878,soybean,114.769795,0.8,13.136315789473684,0.31,75.0,0.0,3.0,72.0,,,,
2017-05-31,916.0,-0.03143307809691276,soybean,114.25913181818181,0.89,10.862272727272726,0.4,44.0,0.0,4.0,9.0,,,,
2017-06-30,942.25,0.028254267473115213,soybean,112.76027272727273,0.98,10.513636363636364,0.39,145.0,0.0,5.0,55.0,,,,
2017-07-31,994.5,0.053969466146782,soybean,111.060555,1.07,10.2645,0.19,63.0,0.0,8.0,11.0,,,,
2017-08-31,936.25,-0.06035756346259813,soybean,109.90586086956522,1.01,11.975652173913044,-0.07,135.0,0.0,5.0,8.0,,,,
2017-09-30,968.25,0.03360778356343275,soybean,108.85424499999999,1.03,10.437999999999999,-0.34,807.0,0.0,23.0,0.0,,,,
2017-10-31,973.75,0.005664278790096233,soybean,110.88917619047619,1.07,10.125454545454545,-0.6,171.0,0.0,24.0,2.0,,,,
2017-11-30,985.75,0.012248175572779019,soybean,111.163525,1.23,10.54047619047619,-0.77,24.0,0.0,0.0,8.0,,,,
2017-12-31,951.75,-0.035100377495130175,soybean,110.87581,1.32,10.2645,-0.86,14.0,0.0,12.0,1.0,,,,
2018-01-31,995.75,0.04519382679914674,soybean,108.35677619047618,1.41,11.062380952380952,-0.77,33.0,0.0,4.0,0.0,,,,
2018-02-28,1045.0,0.04827594233715793,soybean,107.6500947368421,1.57,22.464736842105264,-0.71,5.0,0.0,0.0,0.0,,,,
2018-03-31,1044.75,-0.00023926307088650844,soybean,107.94717499999999,1.7,19.023809523809526,-0.57,6.0,0.0,1.0,0.0,,,,
2018-04-30,1037.75,-0.006722714394876483,soybean,107.94335714285714,1.76,18.267619047619046,-0.39,110.0,0.0,6.0,79.0,,,,
2018-05-31,1018.5,-0.018723951266287564,soybean,111.04704090909091,1.86,14.124545454545455,-0.13,39.0,0.0,2.0,33.0,,,,
2018-06-30,858.5,-0.17089955532933043,soybean,112.84441904761906,1.9,13.678095238095239,0.06,65.0,0.0,15.0,0.0,,,,
2018-07-31,903.75,0.051366093135444046,soybean,113.05953333333333,1.96,13.147619047619049,0.14,46.0,0.0,24.0,5.0,,,,
2018-08-31,833.0,-0.08151913130613142,soybean,113.83163043478261,2.03,12.54695652173913,0.27,80.0,0.0,14.0,18.0,,,,
2018-09-30,845.5,0.014894526171792322,soybean,114.07866315789474,2.13,12.910526315789474,0.53,405.0,0.0,3.0,32.0,,,,
2018-10-31,839.0,-0.007717461871429521,soybean,114.83125909090909,2.25,19.35217391304348,0.81,327.0,0.0,0.0,30.0,,,,
2018-11-30,894.75,0.0643336431789292,soybean,116.16904500000001,2.33,19.38904761904762,0.97,30.0,0.0,10.0,0.0,,,,
2018-12-31,882.5,-0.01378556083868343,soybean,116.2118052631579,2.37,24.953157894736844,0.92,38.0,0.0,0.0,0.0,,,,
2019-01-31,915.25,0.03643846319289423,soybean,114.44248999999999,2.37,19.57238095238095,0.89,24.0,0.0,0.0,0.0,,,,
2019-02-28,897.5,-0.019584131637912172,soybean,114.41300555555556,2.39,15.234736842105262,0.86,62.0,0.0,0.0,37.0,,,,
2019-03-31,884.25,-0.014873292276843308,soybean,114.78351904761905,2.4,14.485238095238095,0.84,181.0,0.0,1.0,169.0,,,,
2019-04-30,841.25,-0.049850947126652834,soybean,114.90375454545455,2.38,12.949047619047619,0.77,185.0,0.0,0.0,81.0,,,,
2019-05-31,877.75,0.04247293408960395,soybean,115.95738181818182,2.35,16.721818181818183,0.64,130.0,0.0,0.0,61.0,,,,
2019-06-30,899.75,0.02475513191059875,soybean,115.42707,2.17,15.836000000000002,0.52,314.0,0.0,1.0,167.0,,,,
2019-07-31,864.0,-0.04054417815508504,soybean,115.0775909090909,2.1,13.305909090909092,0.33,162.0,0.0,4.0,9.0,,,,
2019-08-31,857.0,-0.008134850206275246,soybean,117.10038636363637,1.95,18.97909090909091,0.19,213.0,0.0,6.0,25.0,,,,
2019-09-30,906.0,0.05560138744519971,soybean,117.32392,1.89,15.559000000000001,0.23,244.0,0.0,0.0,72.0,,,,
2019-10-31,916.75,0.01179550090845538,soybean,116.74625909090909,1.65,15.466521739130435,0.39,75.0,0.0,10.0,7.0,,,,
2019-11-30,876.75,-0.044612917931147855,soybean,116.55946842105263,1.54,12.5235,0.58,29.0,0.0,4.0,0.0,,,,
2019-12-31,943.0,0.07284439361317041,soybean,115.90961,1.54,13.756666666666666,0.66,47.0,0.0,0.0,0.0,,,,
2020-01-31,872.5,-0.07770362855687551,soybean,115.27938571428571,1.52,13.94095238095238,0.64,138.0,0.0,0.0,18.0,,,,
2020-02-29,883.5,0.01252863768316903,soybean,116.71054210526317,1.52,19.628947368421052,0.63,,,,,,,,
2020-03-31,886.0,0.002825658845329926,soybean,121.02274090909091,0.29,57.73681818181819,0.53,5842.0,0.0,1.0,3.0,,,,
2020-04-30,850.25,-0.04118652671777667,soybean,123.28034545454544,0.14,41.453809523809525,0.3,2138.0,0.0,0.0,19.0,,,,
2020-05-31,840.75,-0.011236073266925217,soybean,122.61501000000001,0.13,30.897000000000002,0.01,63.0,0.0,5.0,0.0,,,,
2020-06-30,884.25,0.05044547746521122,soybean,119.67660454545454,0.16,31.119545454545456,-0.23,72.0,0.0,8.0,0.0,,,,
2020-07-31,897.5,0.014873292276843308,soybean,118.69004999999999,0.13,26.840454545454545,-0.36,229.0,0.0,5.0,20.0,,,,
2020-08-31,951.25,0.05816378881346207,soybean,116.94534761904762,0.1,22.88952380952381,-0.53,571.0,0.0,51.0,0.0,,,,
2020-09-30,1023.5,0.07320649592544815,soybean,116.34313333333334,0.11,27.64761904761905,-0.85,286.0,0.0,83.0,0.0,,,,
2020-10-31,1056.5,0.03173343195476708,soybean,115.77981428571428,0.1,29.438636363636363,-1.12,283.0,0.0,18.0,0.0,,,,
2020-11-30,1168.5,0.10075931692280182,soybean,114.09840000000001,0.09,24.9955,-1.2,15.0,0.0,1.0,1.0,,,,
2020-12-31,1315.25,0.1183058866320037,soybean,111.89921428571428,0.09,22.37409090909091,-1.08,75.0,0.0,1.0,0.0,,,,
2021-01-31,1370.0,0.04078397821125446,soybean,111.48727222222222,0.08,24.91,-0.91,74.0,0.0,2.0,0.0,,,,
2021-02-28,1405.25,0.025404483060013305,soybean,112.01705263157895,0.04,23.140526315789476,-0.79,747.0,0.0,12.0,0.0,,,,
2021-03-31,1436.75,0.02216839550566707,soybean,113.33664347826087,0.03,21.84304347826087,-0.71,134.0,0.0,1.0,0.0,,,,
2021-04-30,1571.0,0.08932874086776987,soybean,112.63228636363637,0.02,17.416190476190476,-0.55,96.0,0.0,2.0,50.0,,,,
2021-05-31,1530.5,-0.026117879870153793,soybean,111.21226999999999,0.02,19.7605,-0.39,124.0,0.0,1.0,8.0,,,,
2021-06-30,1450.0,-0.05403092297084733,soybean,111.57769545454545,0.04,16.956818181818182,-0.3,16.0,0.0,8.0,7.0,,,,
2021-07-31,1414.75,-0.02461071939198689,soybean,113.06331904761906,0.05,17.603333333333335,-0.35,54.0,0.0,12.0,0.0,,,,
2021-08-31,1298.75,-0.08555057360919616,soybean,113.40253636363636,0.05,17.472727272727273,-0.45,321.0,0.0,21.0,4.0,,,,
2021-09-30,1256.0,-0.03347019538529317,soybean,113.44374761904761,0.04,19.824761904761903,-0.63,217.0,0.0,9.0,5.0,,,,
2021-10-31,1235.75,-0.016253994841075148,soybean,114.06348499999999,0.05,17.871428571428574,-0.76,104.0,0.0,2.0,3.0,,,,
2021-11-30,1217.25,-0.015083857124258415,soybean,114.989795,0.05,18.50047619047619,-0.91,,,,,,,,
2021-12-31,1328.75,0.08764443459334714,soybean,115.8045380952381,0.06,21.354545454545455,-0.87,75.0,0.0,6.0,0.0,,,,
2022-01-31,1490.5,0.11487298346196884,soybean,115.03728000000001,0.15,23.181,-0.82,34.0,0.0,0.0,12.0,,,,
2022-02-28,1644.25,0.09817271906333414,soybean,114.99774210526316,0.33,25.748421052631578,-0.79,120.0,0.0,0.0,0.0,,,,
2022-03-31,1618.25,-0.01593903475584124,soybean,116.29083913043478,0.44,26.968695652173913,-0.86,79.0,0.0,8.0,29.0,,,,
2022-04-30,1708.25,0.05412413623526824,soybean,117.16879523809523,0.76,24.3735,-0.95,16.0,0.0,11.0,0.0,,,,
2022-05-31,1683.25,-0.014743006235496736,soybean,119.69619047619047,0.98,29.313636363636363,-0.9,35.0,0.0,9.0,0.0,,,,
2022-06-30,1675.0,-0.0049132831662239695,soybean,120.02570952380954,1.49,28.23318181818182,-0.78,39.0,0.0,3.0,7.0,,,,
2022-07-31,1637.0,-0.022947866888031854,soybean,122.7512,2.23,24.995238095238093,-0.76,128.0,0.0,4.0,39.0,,,,
2022-08-31,1507.5,-0.08241264876979404,soybean,122.31775217391305,2.63,22.169565217391302,-0.87,43.0,0.0,6.0,7.0,,,,
2022-09-30,1364.75,-0.09948138793947425,soybean,125.59460000000001,3.13,27.34181818181818,-0.97,364.0,0.0,8.0,0.0,,,,
2022-10-31,1407.0,0.030488516452522596,soybean,127.480605,3.72,30.005714285714287,-0.94,104.0,0.0,2.0,1.0,,,,
2022-11-30,1469.5,0.04346242874458284,soybean,124.85272,4.15,23.29909090909091,-0.85,113.0,0.0,0.0,1.0,,,,
2022-12-31,1519.25,0.03329458515649275,soybean,122.23432857142858,4.25,21.784285714285716,-0.71,66.0,0.0,0.0,1.0,,,,
2023-01-31,1538.0,0.012266079050124112,soybean,119.81006500000001,4.54,20.16904761904762,-0.54,117.0,0.0,1.0,85.0,,,,
2023-02-28,1490.5,-0.03137123694746258,soybean,120.30837368421054,4.65,20.1205,-0.29,26.0,0.0,0.0,0.0,,,,
2023-03-31,1505.5,0.010013434803662236,soybean,120.74501304347825,4.69,21.644347826086957,-0.02,89.0,0.0,3.0,43.0,,,,
2023-04-30,1444.25,-0.041534913260413475,soybean,119.24514500000001,4.92,17.817894736842106,0.27,215.0,0.0,4.0,7.0,,,,
2023-05-31,1299.75,-0.10541821739754997,soybean,119.62925454545456,5.14,17.63608695652174,0.57,88.0,0.0,2.0,22.0,,,,
2023-06-30,1557.25,0.18074950687042968,soybean,119.29695238095238,5.16,14.003181818181817,0.84,4.0,0.0,1.0,0.0,,,,
2023-07-31,1445.75,-0.0742932270959269,soybean,118.04916499999999,5.25,13.932380952380951,1.12,134.0,0.0,6.0,94.0,,,,
2023-08-31,1360.0,-0.061143518308230504,soybean,119.85634782608695,5.3,15.85391304347826,1.37,257.0,0.0,17.0,39.0,,,,
2023-09-30,1275.0,-0.06453852113757108,soybean,121.64553000000001,5.32,15.173333333333332,1.6,125.0,0.0,0.0,10.0,,,,
2023-10-31,1287.0,0.009367750003600683,soybean,123.49714761904761,5.34,18.887727272727272,1.83,39.0,0.0,0.0,11.0,,,,
2023-11-30,1342.75,0.04240582118944136,soybean,121.22211999999999,5.27,14.01909090909091,1.99,11.0,0.0,0.0,1.0,,,,
2023-12-31,1293.5,-0.037368027159484285,soybean,119.83314,5.24,12.7185,2.06,14.0,0.0,0.0,5.0,,,,
2024-01-31,1222.25,-0.05665830016732887,soybean,120.22735714285714,5.22,13.388636363636364,1.92,23.0,0.0,0.0,9.0,,,,
2024-02-29,1128.25,-0.08002566275164469,soybean,121.06594,5.24,13.980476190476189,1.62,33.0,0.0,7.0,10.0,,,,
2024-03-31,1191.5,0.05454525783168673,soybean,120.65883333333333,5.24,13.7875,1.26,25.0,0.0,1.0,0.0,,,,
2024-04-30,1145.5,-0.03937179464524743,soybean,122.14281363636364,5.24,16.137727272727275,0.82,94.0,0.0,1.0,0.0,,,,
2024-05-31,1205.0,0.050638344031205484,soybean,121.8583409090909,5.25,13.058695652173913,0.49,202.0,0.0,2.0,98.0,,,,
2024-06-30,1150.5,-0.04628293644933468,soybean,123.70947894736841,5.24,12.667,0.22,124.0,0.0,18.0,36.0,,,,
2024-07-31,1028.5,-0.1120952003824085,soybean,123.38243636363636,5.2,14.373913043478263,0.08,223.0,0.0,39.0,13.0,,,,
2024-08-31,982.0,-0.04626540073854635,soybean,122.61374090909091,5.05,19.312272727272727,-0.07,478.0,0.0,6.0,31.0,,,,
2024-09-30,1057.0,0.07359867751577198,soybean,121.88485499999999,4.72,17.663333333333334,-0.17,881.0,0.0,12.0,11.0,,,,
2024-10-31,982.5,-0.07308964212682145,soybean,123.5952909090909,4.51,19.960869565217394,-0.21,188.0,0.0,8.0,2.0,,,,
2024-11-30,989.5,0.007099421299203712,soybean,126.31133684210526,4.42,16.015238095238097,-0.3,89.0,0.0,6.0,1.0,,,,
2024-12-31,998.25,0.008803980900710329,soybean,127.57578095238097,4.27,15.866190476190477,-0.42,4.0,0.0,3.0,0.0,,,,
2025-01-31,1042.0,0.042893476369981975,soybean,128.83695238095237,4.21,16.763636363636365,-0.45,30.0,0.0,9.0,3.0,,,,
2025-02-28,1011.5,-0.029707565705511918,soybean,127.87583157894737,4.22,16.968,-0.24,201.0,0.0,0.0,0.0,,,,
2025-03-31,1014.75,0.003207899111206558,soybean,126.24304285714285,4.2,21.841428571428573,-0.06,45.0,0.0,37.0,0.0,,,,
2025-04-30,1034.75,0.019517574909834856,soybean,124.14020000000001,4.21,31.966190476190473,0.02,420.0,0.0,3.0,0.0,,,,
2025-05-31,1041.75,0.006742139673720615,soybean,122.3421619047619,4.25,20.46227272727273,-0.02,234.0,0.0,11.0,45.0,,,,
2025-06-30,1024.25,-0.016941353875582266,soybean,120.59387,4.23,18.403333333333336,-0.04,50.0,0.0,11.0,0.0,,,,
2025-07-31,961.75,-0.06296137479457542,soybean,120.11269090909092,4.25,16.381304347826084,-0.14,99.0,0.0,7.0,58.0,,,,
2025-08-31,1036.75,0.07509155749408603,soybean,120.57584285714286,4.12,15.75,-0.28,11.0,0.0,11.0,0.0,,,,
2025-09-30,1001.75,-0.03434234961023641,soybean,120.0290619047619,3.92,15.789090909090909,-0.4,50.0,0.0,3.0,5.0,,,,
